pha_name,pha_participant_code,pha_geography,pha_county_fips_code,pha_place_fips_code,pha_state_fips_code,year,pha_total_occupied_units,pha_filings,pha_households_threatened,pha_filing_rate,pha_hhlds_threatened_rate
BLOOMFIELD,MO019,City,,2906382,29,2013,46,0,0,0,0
OSCEOLA,MO038,City,,2955388,29,2013,75.239998,0,0,0,0
HAYTI HEIGHTS,MO223,City,,2931168,29,2013,79.900002,0,0,0,0
CABOOL,MO209,City,,2910288,29,2013,36,1,1,2.78,2.78
HILLSDALE,MO220,City,,2932266,29,2013,22,0,0,0,0
CARUTHERSVILLE,MO036,City,,2911692,29,2013,294.88,7,7,2.3699999,2.3699999
KENNETT,MO018,City,,2938306,29,2013,291,3,3,1.03,1.03
KIRKWOOD,MO187,City,,2939044,29,2013,100,0,0,0,0
MEXICO,MO010,City,,2947648,29,2013,206.78,2,2,.97000003,.97000003
SAINT LOUIS,MO001,City & County,29510,2965000,29,2013,2750.3999,13,13,.47,.47
CLARKTON,MO025,City,,2914212,29,2013,74.25,1,1,1.35,1.35
SALEM,MO052,City,,2965234,29,2013,89.099998,0,0,0,0
MOUND CITY,MO033,City,,2950312,29,2013,32.849998,0,0,0,0
CHARLESTON,MO012,City,,2913366,29,2013,272.44,19,19,6.9699998,6.9699998
WEST PLAINS,MO037,City,,2978928,29,2013,270.26999,0,0,0,0
EXCELSIOR SPRINGS,MO053,City,,2923086,29,2013,144.5,3,3,2.0799999,2.0799999
GLASGOW,MO039,City,,2927208,29,2013,30,0,0,0,0
NEW MADRID,MO064,City & County,29143,2952076,29,2013,99,2,2,2.02,2.02
PAGEDALE,MO218,City,,2955964,29,2013,82,0,0,0,0
BERNIE,MO024,City,,2904960,29,2013,60,0,0,0,0
LAWSON,MO073,City,,2940988,29,2013,39.200001,0,0,0,0
HOLCOMB,MO035,City,,2932536,29,2013,24,0,0,0,0
KIRKSVILLE,MO145,City,,2939026,29,2013,123.5,2,2,1.62,1.62
HORNERSVILLE,MO029,City,,2933076,29,2013,30,0,0,0,0
NORWOOD,MO189,City,,2953454,29,2013,26,0,0,0,0
SPRINGFIELD,MO058,City,,2970000,29,2013,697.06,0,0,0,0
STEELE,MO022,City,,2970558,29,2013,94,1,1,1.0599999,1.0599999
WARDELL,MO063,City,,2976966,29,2013,29,0,0,0,0
SAINT GENEVIEVE,MO191,City & County,29186,2964180,29,2013,27.9,0,0,0,0
CAMPBELL,MO026,City,,2910864,29,2013,54.880001,0,0,0,0
MANSFIELD,MO090,City,,2945740,29,2013,74.25,0,0,0,0
BRUNSWICK,MO059,City,,2909046,29,2013,29.1,0,0,0,0
WEBB CITY,MO061,City,,2978118,29,2013,101.65,0,0,0,0
HIGGINSVILLE,MO110,City,,2931960,29,2013,70.68,0,0,0,0
BOWLING GREEN,MO125,City,,2907660,29,2013,102.9,2,2,1.9400001,1.9400001
PRINCETON,MO103,City,,2959942,29,2013,24.030001,0,0,0,0
LEXINGTON,MO096,City,,2941870,29,2013,46,2,2,4.3499999,4.3499999
REPUBLIC,MO077,City,,2961238,29,2013,54.880001,0,0,0,0
INDEPENDENCE,MO017,City,,2935000,29,2013,501.60001,5,5,1,1
SAINT LOUIS COUNTY,MO004,County,29189,,29,2013,365.31,1,1,.27000001,.27000001
HAYTI,MO020,City,,2931132,29,2013,148.52,0,0,0,0
CAMERON,MO078,City,,2910828,29,2013,81.699997,0,0,0,0
HOUSTON,MO040,City,,2933238,29,2013,60.799999,0,0,0,0
MOBERLY,MO011,City,,2949034,29,2013,245.52,0,0,0,0
ALTON,MO156,City,,2900964,29,2013,25,0,0,0,0
PLATTSBURG,MO043,City,,2958250,29,2013,30,0,0,0,0
GIDEON,MO044,City,,2926974,29,2013,34,1,1,2.9400001,2.9400001
CARDWELL,MO027,City,,2911350,29,2013,20.9,0,0,0,0
AVA,MO192,City,,2902674,29,2013,31.040001,0,0,0,0
MALDEN,MO028,City,,2945614,29,2013,96.040001,0,0,0,0
SEDALIA,MO074,City,,2966440,29,2013,177.45,5,5,2.8199999,2.8199999
PORTAGEVILLE,MO042,City,,2959186,29,2013,116.62,3,3,2.5699999,2.5699999
WELLSTON,MO138,City,,2978370,29,2013,190.95,48,38,25.139999,19.9
FESTUS,MO221,City,,2924094,29,2013,55.860001,2,2,3.5799999,3.5799999
FAYETTE,MO056,City,,2923842,29,2013,50,0,0,0,0
CHILLICOTHE,MO065,City,,2913690,29,2013,86,0,0,0,0
PINEVILLE,MO050,City,,2957818,29,2013,29.1,0,0,0,0
LEBANON,MO079,City,,2941168,29,2013,155.52,0,0,0,0
SMITHVILLE,MO041,City,,2968420,29,2013,106,0,0,0,0
NOEL,MO049,City,,2952742,29,2013,97,0,0,0,0
LEE'S SUMMIT,MO030,City,,2941348,29,2013,114.84,0,0,0,0
KANSAS CITY,MO002,City,,2938000,29,2013,1868.22,194,176,10.38,9.4200001
CARROLLTON,MO107,City,,2911566,29,2013,69.300003,0,0,0,0
DEXTER,MO034,City,,2919396,29,2013,134.64,0,0,0,0
SENATH,MO023,City,,2966638,29,2013,32,0,0,0,0
MEMPHIS,MO146,City,,2947270,29,2013,44,0,0,0,0
MARYVILLE,MO072,City,,2946640,29,2013,121.6,0,0,0,0
BETHANY,MO067,City,,2905068,29,2013,73.919998,0,0,0,0
TARKIO,MO032,City,,2972340,29,2013,31.08,0,0,0,0
SOUTHWEST CITY,MO051,City,,2969230,29,2013,46.080002,0,0,0,0
THAYER,MO098,City,,2972826,29,2013,32.900002,0,0,0,0
MARCELINE,MO046,City,,2945866,29,2014,60.200001,0,0,0,0
REPUBLIC,MO077,City,,2961238,29,2014,54.880001,0,0,0,0
BLOOMFIELD,MO019,City,,2906382,29,2014,45.080002,2,1,4.4400001,2.22
PINEVILLE,MO050,City,,2957818,29,2014,27,0,0,0,0
MACON,MO111,City & County,29121,2945326,29,2014,103.95,0,0,0,0
LEBANON,MO079,City,,2941168,29,2014,155.52,1,1,.63999999,.63999999
GLASGOW,MO039,City,,2927208,29,2014,30,0,0,0,0
HOLCOMB,MO035,City,,2932536,29,2014,24,0,0,0,0
NORWOOD,MO189,City,,2953454,29,2014,26,0,0,0,0
HIGGINSVILLE,MO110,City,,2931960,29,2014,72.199997,0,0,0,0
TARKIO,MO032,City,,2972340,29,2014,34.040001,0,0,0,0
HOUSTON,MO040,City,,2933238,29,2014,61.740002,0,0,0,0
CARDWELL,MO027,City,,2911350,29,2014,22,0,0,0,0
CLARKTON,MO025,City,,2914212,29,2014,72.75,0,0,0,0
SOUTHWEST CITY,MO051,City,,2969230,29,2014,47.040001,0,0,0,0
SENATH,MO023,City,,2966638,29,2014,30.08,0,0,0,0
MALDEN,MO028,City,,2945614,29,2014,96.040001,0,0,0,0
GIDEON,MO044,City,,2926974,29,2014,34,0,0,0,0
SAINT GENEVIEVE,MO191,City & County,29186,2964180,29,2014,27.9,0,0,0,0
LAWSON,MO073,City,,2940988,29,2014,39.200001,1,1,2.55,2.55
BROOKFIELD,MO075,City,,2908650,29,2014,77.900002,1,1,1.28,1.28
LEXINGTON,MO096,City,,2941870,29,2014,46,0,0,0,0
VANDALIA,MO179,City,,2975688,29,2014,74.099998,0,0,0,0
BETHANY,MO067,City,,2905068,29,2014,73.919998,0,0,0,0
CABOOL,MO209,City,,2910288,29,2014,36,2,2,5.5599999,5.5599999
WEST PLAINS,MO037,City,,2978928,29,2014,270.26999,0,0,0,0
HORNERSVILLE,MO029,City,,2933076,29,2014,30,0,0,0,0
FESTUS,MO221,City,,2924094,29,2014,54.720001,1,1,1.83,1.83
SMITHVILLE,MO041,City,,2968420,29,2014,106,0,0,0,0
FULTON,MO014,City,,2926182,29,2014,190,0,0,0,0
CAMERON,MO078,City,,2910828,29,2014,81.699997,0,0,0,0
CAMPBELL,MO026,City,,2910864,29,2014,54.880001,0,0,0,0
SALEM,MO052,City,,2965234,29,2014,89.099998,0,0,0,0
SEDALIA,MO074,City,,2966440,29,2014,185.25,5,5,2.7,2.7
NEW MADRID,MO064,City & County,29143,2952076,29,2014,98,0,0,0,0
CARROLLTON,MO107,City,,2911566,29,2014,69.300003,0,0,0,0
AVA,MO192,City,,2902674,29,2014,31.040001,0,0,0,0
MEXICO,MO010,City,,2947648,29,2014,206.78,3,3,1.45,1.45
PLATTSBURG,MO043,City,,2958250,29,2014,29.1,0,0,0,0
RICHMOND,MO070,City,,2961670,29,2014,108.56,0,0,0,0
DEXTER,MO034,City,,2919396,29,2014,134.64,0,0,0,0
BERNIE,MO024,City,,2904960,29,2014,60,0,0,0,0
BOWLING GREEN,MO125,City,,2907660,29,2014,102.9,0,0,0,0
KENNETT,MO018,City,,2938306,29,2014,276,0,0,0,0
MARYVILLE,MO072,City,,2946640,29,2014,122.88,0,0,0,0
NOEL,MO049,City,,2952742,29,2014,98,0,0,0,0
INDEPENDENCE,MO017,City,,2935000,29,2014,491.04001,0,0,0,0
SPRINGFIELD,MO058,City,,2970000,29,2014,704.71997,0,0,0,0
MOUNTAIN GROVE,MO060,City,,2950402,29,2014,128.25,2,2,1.5599999,1.5599999
EXCELSIOR SPRINGS,MO053,City,,2923086,29,2014,144.42,2,2,1.38,1.38
OSCEOLA,MO038,City,,2955388,29,2014,72.199997,0,0,0,0
LANCASTER,MO147,City,,2940610,29,2014,29.1,1,1,3.4400001,3.4400001
MOBERLY,MO011,City,,2949034,29,2014,243.03999,1,1,.41,.41
MANSFIELD,MO090,City,,2945740,29,2014,74.25,0,0,0,0
ALTON,MO156,City,,2900964,29,2014,25,0,0,0,0
PORTAGEVILLE,MO042,City,,2959186,29,2014,116.62,1,1,.86000001,.86000001
MOUND CITY,MO033,City,,2950312,29,2014,37.799999,0,0,0,0
LEE'S SUMMIT,MO030,City,,2941348,29,2014,112.52,1,1,.88999999,.88999999
THAYER,MO098,City,,2972826,29,2014,35,0,0,0,0
PRINCETON,MO103,City,,2959942,29,2014,19.98,0,0,0,0
CHILLICOTHE,MO065,City,,2913690,29,2014,87,0,0,0,0
KANSAS CITY,MO002,City,,2938000,29,2014,1829.7,181,169,9.8900003,9.2399998
COLUMBIA,MO007,City,,2915670,29,2014,690.23999,1,1,.14,.14
FAYETTE,MO056,City,,2923842,29,2014,50,1,1,2,2
KIRKSVILLE,MO145,City,,2939026,29,2014,124.8,2,2,1.6,1.6
BLOOMFIELD,MO019,City,,2906382,29,2015,46,0,0,0,0
HIGGINSVILLE,MO110,City,,2931960,29,2015,72.959999,0,0,0,0
CLARKTON,MO025,City,,2914212,29,2015,74.25,2,2,2.6900001,2.6900001
INDEPENDENCE,MO017,City,,2935000,29,2015,485.76001,0,0,0,0
BOWLING GREEN,MO125,City,,2907660,29,2015,100.8,1,1,.99000001,.99000001
WEST PLAINS,MO037,City,,2978928,29,2015,264.81,2,2,.75999999,.75999999
SEDALIA,MO074,City,,2966440,29,2015,169.64999,7,7,4.1300001,4.1300001
ALTON,MO156,City,,2900964,29,2015,25,4,4,16,16
MACON,MO111,City & County,29121,2945326,29,2015,98.699997,0,0,0,0
CAMERON,MO078,City,,2910828,29,2015,86,0,0,0,0
NORWOOD,MO189,City,,2953454,29,2015,26,0,0,0,0
HAYTI HEIGHTS,MO223,City,,2931168,29,2015,80.75,0,0,0,0
AURORA,MO071,City,,2902548,29,2015,62.080002,0,0,0,0
HOLCOMB,MO035,City,,2932536,29,2015,24,3,3,12.5,12.5
LAWSON,MO073,City,,2940988,29,2015,40,0,0,0,0
BETHANY,MO067,City,,2905068,29,2015,66.220001,0,0,0,0
RICHMOND,MO070,City,,2961670,29,2015,102.66,0,0,0,0
DEXTER,MO034,City,,2919396,29,2015,134.64,0,0,0,0
MOBERLY,MO011,City,,2949034,29,2015,243.03999,0,0,0,0
NEW MADRID,MO064,City & County,29143,2952076,29,2015,97,0,0,0,0
CAMPBELL,MO026,City,,2910864,29,2015,56,0,0,0,0
BRUNSWICK,MO059,City,,2909046,29,2015,30,0,0,0,0
WARDELL,MO063,City,,2976966,29,2015,29,0,0,0,0
SENATH,MO023,City,,2966638,29,2015,32,0,0,0,0
EXCELSIOR SPRINGS,MO053,City,,2923086,29,2015,142.75999,2,2,1.4,1.4
MALDEN,MO028,City,,2945614,29,2015,95.059998,0,0,0,0
LEE'S SUMMIT,MO030,City,,2941348,29,2015,112.52,0,0,0,0
REPUBLIC,MO077,City,,2961238,29,2015,54.880001,0,0,0,0
LEXINGTON,MO096,City,,2941870,29,2015,47,1,1,2.1300001,2.1300001
HOUSTON,MO040,City,,2933238,29,2015,63,0,0,0,0
SALEM,MO052,City,,2965234,29,2015,89.099998,0,0,0,0
KENNETT,MO018,City,,2938306,29,2015,279,1,1,.36000001,.36000001
SAINT LOUIS,MO001,City & County,29510,2965000,29,2015,2672.3501,16,14,.60000002,.51999998
MARIONVILLE,MO081,City,,2946172,29,2015,24,0,0,0,0
CABOOL,MO209,City,,2910288,29,2015,34.919998,0,0,0,0
CARDWELL,MO027,City,,2911350,29,2015,22,0,0,0,0
HORNERSVILLE,MO029,City,,2933076,29,2015,29.1,1,1,3.4400001,3.4400001
SMITHVILLE,MO041,City,,2968420,29,2015,106,0,0,0,0
STEELE,MO022,City,,2970558,29,2015,94,0,0,0,0
SAINT GENEVIEVE,MO191,City & County,29186,2964180,29,2015,30,0,0,0,0
FULTON,MO014,City,,2926182,29,2015,196,1,1,.50999999,.50999999
CARROLLTON,MO107,City,,2911566,29,2015,65.800003,0,0,0,0
HAYTI,MO020,City,,2931132,29,2015,153.25999,0,0,0,0
LANCASTER,MO147,City,,2940610,29,2015,30,0,0,0,0
SOUTHWEST CITY,MO051,City,,2969230,29,2015,47.040001,0,0,0,0
PINEVILLE,MO050,City,,2957818,29,2015,29.1,0,0,0,0
LEBANON,MO079,City,,2941168,29,2015,152.28,0,0,0,0
OSCEOLA,MO038,City,,2955388,29,2015,73.720001,1,1,1.36,1.36
BROOKFIELD,MO075,City,,2908650,29,2015,77.900002,3,3,3.8499999,3.8499999
ROLLA,MO149,City,,2962912,29,2015,148.5,0,0,0,0
COLUMBIA,MO007,City,,2915670,29,2015,582.39001,0,0,0,0
CARUTHERSVILLE,MO036,City,,2911692,29,2015,288.79999,12,10,4.1599998,3.46
SPRINGFIELD,MO058,City,,2970000,29,2015,681.73999,0,0,0,0
NOEL,MO049,City,,2952742,29,2015,97,0,0,0,0
PORTAGEVILLE,MO042,City,,2959186,29,2015,115.43,0,0,0,0
MOUNTAIN GROVE,MO060,City,,2950402,29,2015,130.95,3,3,2.29,2.29
MOUND CITY,MO033,City,,2950312,29,2015,39.150002,0,0,0,0
GIDEON,MO044,City,,2926974,29,2015,34,0,0,0,0
PLATTSBURG,MO043,City,,2958250,29,2015,29.1,1,1,3.4400001,3.4400001
MARCELINE,MO046,City,,2945866,29,2015,62.299999,1,1,1.61,1.61
TARKIO,MO032,City,,2972340,29,2015,32.93,0,0,0,0
AVA,MO192,City,,2902674,29,2015,31.040001,0,0,0,0
MEXICO,MO010,City,,2947648,29,2015,208.89,1,1,.47999999,.47999999
KANSAS CITY,MO002,City,,2938000,29,2015,1792.11,135,128,7.5300002,7.1399999
KIRKSVILLE,MO145,City,,2939026,29,2015,124.8,4,4,3.21,3.21
CHILLICOTHE,MO065,City,,2913690,29,2015,86,0,0,0,0
GLASGOW,MO039,City,,2927208,29,2015,30,0,0,0,0
VANDALIA,MO179,City,,2975688,29,2015,75.660004,0,0,0,0
MANSFIELD,MO090,City,,2945740,29,2015,72.75,0,0,0,0
PRINCETON,MO103,City,,2959942,29,2015,21.870001,0,0,0,0
FAYETTE,MO056,City,,2923842,29,2015,50,0,0,0,0
BERNIE,MO024,City,,2904960,29,2015,60,0,0,0,0
GLASGOW,MO039,City,,2927208,29,2016,30,0,0,0,0
MEXICO,MO010,City,,2947648,29,2016,200.64,0,0,0,0
BLOOMFIELD,MO019,City,,2906382,29,2016,46,0,0,0,0
BERNIE,MO024,City,,2904960,29,2016,60,0,0,0,0
SALEM,MO052,City,,2965234,29,2016,89.099998,1,1,1.12,1.12
REPUBLIC,MO077,City,,2961238,29,2016,55,0,0,0,0
CABOOL,MO209,City,,2910288,29,2016,36,0,0,0,0
MACON,MO111,City & County,29121,2945326,29,2016,101.85,0,0,0,0
VANDALIA,MO179,City,,2975688,29,2016,77.220001,0,0,0,0
STEELE,MO022,City,,2970558,29,2016,94,0,0,0,0
HAYTI HEIGHTS,MO223,City,,2931168,29,2016,77.279999,0,0,0,0
SAINT LOUIS,MO001,City & County,29510,2965000,29,2016,2642.8799,10,9,.38,.34
CARUTHERSVILLE,MO036,City,,2911692,29,2016,282.72,7,7,2.48,2.48
COLUMBIA,MO007,City,,2915670,29,2016,170.14999,0,0,0,0
LEXINGTON,MO096,City,,2941870,29,2016,46,0,0,0,0
NOEL,MO049,City,,2952742,29,2016,99,0,0,0,0
SPRINGFIELD,MO058,City,,2970000,29,2016,728.64001,0,0,0,0
WEST PLAINS,MO037,City,,2978928,29,2016,263.84,5,5,1.9,1.9
MARCELINE,MO046,City,,2945866,29,2016,66.239998,0,0,0,0
AURORA,MO071,City,,2902548,29,2016,64,0,0,0,0
HAYTI,MO020,City,,2931132,29,2016,151.32001,0,0,0,0
LANCASTER,MO147,City,,2940610,29,2016,30,1,1,3.3299999,3.3299999
BOWLING GREEN,MO125,City,,2907660,29,2016,101.85,1,1,.98000002,.98000002
BETHANY,MO067,City,,2905068,29,2016,74.690002,0,0,0,0
BRUNSWICK,MO059,City,,2909046,29,2016,27,0,0,0,0
ROLLA,MO149,City,,2962912,29,2016,148.5,0,0,0,0
WARDELL,MO063,City,,2976966,29,2016,29,0,0,0,0
KIRKSVILLE,MO145,City,,2939026,29,2016,126.72,3,3,2.3699999,2.3699999
BROOKFIELD,MO075,City,,2908650,29,2016,78.720001,2,2,2.54,2.54
DEXTER,MO034,City,,2919396,29,2016,133.28,0,0,0,0
CAMERON,MO078,City,,2910828,29,2016,86,0,0,0,0
HIGGINSVILLE,MO110,City,,2931960,29,2016,75.239998,0,0,0,0
HOUSTON,MO040,City,,2933238,29,2016,63,0,0,0,0
SOUTHWEST CITY,MO051,City,,2969230,29,2016,48,0,0,0,0
MARIONVILLE,MO081,City,,2946172,29,2016,23.040001,0,0,0,0
CARROLLTON,MO107,City,,2911566,29,2016,65.800003,0,0,0,0
PLATTSBURG,MO043,City,,2958250,29,2016,27,0,0,0,0
OSCEOLA,MO038,City,,2955388,29,2016,75.239998,0,0,0,0
CHILLICOTHE,MO065,City,,2913690,29,2016,91,1,1,1.1,1.1
FAYETTE,MO056,City,,2923842,29,2016,50,0,0,0,0
AVA,MO192,City,,2902674,29,2016,31.040001,0,0,0,0
GREENVILLE,NC022,City,,3728080,37,2006,714,218,161,30.530001,22.549999
TROY,NC043,City,,3768520,37,2006,78.720001,29,24,36.84,30.49
WAYNESVILLE,NC062,City,,3771500,37,2006,95,12,11,12.63,11.58
EDENTON,NC068,City,,3720120,37,2006,100,2,1,2,1
MOUNT HOLLYPT. OF,NC119,City,,3744960,37,2006,44.16,15,14,33.970001,31.700001
AHOSKIE,NC085,City,,3700500,37,2006,100,15,13,15,13
HENDERSONVILLE,NC027,City,,3730720,37,2006,360.01999,163,88,45.279999,24.440001
MAXTON,NC048,City,,3742020,37,2006,83.699997,57,42,68.099998,50.18
WADESBORO,NC050,City,,3770380,37,2006,164.5,16,14,9.7299995,8.5100002
GOLDSBORO,NC015,City,,3726880,37,2006,1181.46,695,469,58.830002,39.700001
MOUNT GILEAD,NC044,City,,3744900,37,2006,29.1,0,0,0,0
FARMVILLE,NC076,City,,3722820,37,2006,170.52,90,59,52.779999,34.599998
RANDLEMAN,NC063,City,,3755080,37,2006,75.199997,8,6,10.64,7.98
MURPHY,NC030,City,,3745660,37,2006,73.080002,31,14,42.419998,19.16
WHITEVILLE,NC037,City,,3773660,37,2006,50.220001,0,0,0,0
AYDEN,NC082,City,,3702840,37,2006,166.25,1,1,.60000002,.60000002
SOUTHERN PINES,NC052,City,,3763120,37,2006,98.980003,43,25,43.439999,25.26
LINCOLNTON,NC070,City,,3738320,37,2006,240,75,48,31.25,20
NORTH WILKESBORO,NC069,City,,3747880,37,2006,196.91,88,68,44.689999,34.529999
PEMBROKE,NC114,City,,3751080,37,2006,233.28,81,65,34.720001,27.860001
WILLIAMSTON,NC077,City,,3774220,37,2006,148.5,127,80,85.519997,53.869999
MOUNT OLIVE,NC105,City,,3745100,37,2006,20,3,3,15,15
VANCE,NC174,County,37181,,37,2006,69.75,3,3,4.3000002,4.3000002
DUNN,NC079,City,,3718320,37,2006,141.57001,6,6,4.2399998,4.2399998
BLADENBORO,NC089,City,,3706240,37,2006,76,61,41,80.260002,53.950001
FOREST,NC095,City,,3724080,37,2006,146.47,60,49,40.959999,33.450001
ROCKINGHAM,NC025,City,,3757260,37,2006,220.5,52,42,23.58,19.049999
PLYMOUTH,NC078,City,,3753040,37,2006,184.3,40,26,21.700001,14.11
SELMA,NC036,City,,3760320,37,2006,183,81,45,44.259998,24.59
ROXBORO,NC060,City,,3758160,37,2006,199.5,14,14,7.02,7.02
ASHEBORO,NC081,City,,3702080,37,2006,198,43,36,21.719999,18.18
GRAHAM,NC059,City,,3727280,37,2006,144.5,107,70,74.050003,48.439999
SMITHFIELD,NC040,City,,3762520,37,2006,202.95,14,12,6.9000001,5.9099998
FAIRMONT,NC047,City,,3722360,37,2006,50,43,33,86,66
STAR,NC029,City,,3764580,37,2006,24.959999,5,4,20.030001,16.030001
ROANOKE RAPIDS,NC117,City,,3756900,37,2006,257,21,19,8.1700001,7.3899999
BELMONT,NC088,City,,3704840,37,2006,49,8,6,16.33,12.24
MOUNT AIRY,NC023,City,,3744800,37,2006,297,21,14,7.0700002,4.71
FAYETTEVILLE,NC009,City,,3722920,37,2006,992.75,362,289,36.459999,29.110001
WASHINGTON,NC032,City,,3771220,37,2006,371.51001,16,12,4.3099999,3.23
ANDREWS,NC051,City,,3701380,37,2006,47,7,6,14.89,12.77
SANFORD,NC035,City,,3759280,37,2006,412.92001,134,106,32.450001,25.67
ASHEVILLE,NC007,City,,3702140,37,2006,1324.4,930,632,70.220001,47.720001
HAMLET,NC053,City,,3729160,37,2006,216.2,106,70,49.029999,32.380001
CHAPEL HILL DEPARTMENT OF,NC046,City,,3711800,37,2006,322.56,116,76,35.959999,23.559999
ELIZABETHTOWN,NC093,City,,3720600,37,2006,26,0,0,0,0
HICKORY,NC056,City,,3731060,37,2006,304.78,325,190,106.63,62.34
CONCORD,NC008,City,,3714100,37,2006,174,32,29,18.389999,16.67
ROBESON,NC084,County,37155,,37,2006,279.35999,121,65,43.310001,23.27
BURLINGTON,NC066,City,,3709060,37,2006,344.10001,37,33,10.75,9.5900002
LENOIR,NC074,City,,3737760,37,2006,153.25999,17,14,11.09,9.1300001
LAURINBURG,NC018,City,,3737220,37,2006,487.07999,344,172,70.620003,35.310001
WILSON,NC020,City & County,37195,3774540,37,2006,726.33002,55,50,7.5700002,6.8800001
LUMBERTON,NC014,City,,3739700,37,2006,663.39001,322,215,48.540001,32.41
GASTONIA,NC057,City,,3725580,37,2006,392,104,86,26.530001,21.940001
WILMINGTON,NC001,City,,3774440,37,2006,1054.6801,250,207,23.700001,19.629999
ROBERSONVILLE,NC067,City,,3757100,37,2006,97,3,3,3.0899999,3.0899999
BENSON,NC028,City,,3705040,37,2006,164.35001,46,32,27.99,19.469999
CLARKTON,NC092,City,,3712780,37,2006,50.959999,0,0,0,0
LENOIR,NC074,City,,3737760,37,2007,153.25999,24,23,15.66,15.01
ASHEVILLE,NC007,City,,3702140,37,2007,1401.4,849,537,60.580002,38.32
LINCOLNTON,NC070,City,,3738320,37,2007,236.55,71,35,30.01,14.8
LUMBERTON,NC014,City,,3739700,37,2007,648.81,310,213,47.779999,32.830002
WADESBORO,NC050,City,,3770380,37,2007,152.25,10,9,6.5700002,5.9099998
BLADENBORO,NC089,City,,3706240,37,2007,76,61,40,80.260002,52.630001
ROXBORO,NC060,City,,3758160,37,2007,189,19,18,10.05,9.5200005
WASHINGTON,NC032,City,,3771220,37,2007,379.17001,31,29,8.1800003,7.6500001
PEMBROKE,NC114,City,,3751080,37,2007,238.14,50,43,21,18.059999
STAR,NC029,City,,3764580,37,2007,26,16,11,61.540001,42.310001
MOUNT HOLLYPT. OF,NC119,City,,3744960,37,2007,40.02,1,1,2.5,2.5
ROANOKE RAPIDS,NC117,City,,3756900,37,2007,241.58,24,19,9.9300003,7.8600001
CHAPEL HILL DEPARTMENT OF,NC046,City,,3711800,37,2007,315.84,134,93,42.43,29.450001
HAMLET,NC053,City,,3729160,37,2007,216.2,115,78,53.189999,36.080002
FAYETTEVILLE,NC009,City,,3722920,37,2007,1024.1,296,249,28.9,24.309999
ROBESON,NC084,County,37155,,37,2007,276.48001,135,63,48.830002,22.790001
AYDEN,NC082,City,,3702840,37,2007,171.5,14,11,8.1599998,6.4099998
SOUTHERN PINES,NC052,City,,3763120,37,2007,99.989998,45,25,45,25
FAIRMONT,NC047,City,,3722360,37,2007,49,30,24,61.220001,48.98
WILMINGTON,NC001,City,,3774440,37,2007,877.56,279,200,31.790001,22.790001
FARMVILLE,NC076,City,,3722820,37,2007,170.52,59,46,34.599998,26.98
SALISBURY,NC016,City,,3758860,37,2007,517.44,227,139,43.869999,26.860001
GASTONIA,NC057,City,,3725580,37,2007,396,77,57,19.440001,14.39
MOUNT OLIVE,NC105,City,,3745100,37,2007,18,5,4,27.780001,22.219999
NORTH WILKESBORO,NC069,City,,3747880,37,2007,198.94,60,46,30.16,23.120001
GREENVILLE,NC022,City,,3728080,37,2007,714,302,193,42.299999,27.030001
EDENTON,NC068,City,,3720120,37,2007,100,0,0,0,0
SMITHFIELD,NC040,City,,3762520,37,2007,192.7,41,32,21.280001,16.610001
ASHEBORO,NC081,City,,3702080,37,2007,200,55,46,27.5,23
HICKORY,NC056,City,,3731060,37,2007,307.89001,424,204,137.71001,66.260002
WAYNESVILLE,NC062,City,,3771500,37,2007,94,11,10,11.7,10.64
HENDERSONVILLE,NC027,City,,3730720,37,2007,356.19,231,102,64.849998,28.639999
LAURINBURG,NC018,City,,3737220,37,2007,482.16,342,173,70.93,35.880001
ROCKINGHAM,NC025,City,,3757260,37,2007,225,20,18,8.8900003,8
WILSON,NC020,City & County,37195,3774540,37,2007,773.19,57,53,7.3699999,6.8499999
MOUNT AIRY,NC023,City,,3744800,37,2007,297,8,6,2.6900001,2.02
GOLDSBORO,NC015,City,,3726880,37,2007,1145.86,677,418,59.080002,36.48
BELMONT,NC088,City,,3704840,37,2007,49,10,9,20.41,18.370001
MAXTON,NC048,City,,3742020,37,2007,87.300003,31,26,35.509998,29.780001
WHITEVILLE,NC037,City,,3773660,37,2007,48.060001,2,1,4.1599998,2.0799999
CONCORD,NC008,City,,3714100,37,2007,174,16,15,9.1999998,8.6199999
TROY,NC043,City,,3768520,37,2007,80.360001,42,33,52.259998,41.07
BENSON,NC028,City,,3705040,37,2007,150.50999,58,38,38.540001,25.25
PLYMOUTH,NC078,City,,3753040,37,2007,186.2,30,22,16.110001,11.82
RANDLEMAN,NC063,City,,3755080,37,2007,74.400002,10,8,13.44,10.75
AHOSKIE,NC085,City,,3700500,37,2007,100,10,10,10,10
MURPHY,NC030,City,,3745660,37,2007,71.400002,29,11,40.619999,15.41
DUNN,NC079,City,,3718320,37,2007,141.57001,3,3,2.1199999,2.1199999
ROBERSONVILLE,NC067,City,,3757100,37,2007,98,19,16,19.389999,16.33
MOUNT GILEAD,NC044,City,,3744900,37,2007,29.1,1,1,3.4400001,3.4400001
SPRUCE PINE,NC033,City,,3764260,37,2007,80.639999,2,2,2.48,2.48
ELIZABETHTOWN,NC093,City,,3720600,37,2007,24.959999,0,0,0,0
BURLINGTON,NC066,City,,3709060,37,2007,351.5,65,58,18.49,16.5
